# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-17 09:28:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/dupa/LAB_01/samples/code_4-20230317092841_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.89094,0.666667,0.857168,1,3,1,2.72532,1.60772
-1.29729,0.666667,0.857168,1,3,1,2.09602,1.04702
-1.3712,0.998271,0.857168,2,3,0,1.51497,1.11954
-0.836626,0.998199,0.857168,1,3,0,1.57797,0.549581
-0.652457,0.5,0.857168,1,2,1,0.836281,0.205646
-0.663802,0.994918,0.857168,1,3,0,0.663927,0.266762
-0.663802,1.17531e-11,0.857168,1,1,0,0.727336,0.266762
-0.663802,0,0.857168,0,1,1,0.791922,0.266762
-0.843206,0.48047,0.857168,1,2,1,0.880624,0.557821
-1.27332,0.487756,0.857168,1,2,1,1.40706,1.02325
-1.32092,0.999094,0.857168,1,1,0,1.34327,1.07033
-0.952688,0.333333,0.857168,2,3,0,1.37597,0.687093
-0.952688,0,0.857168,0,1,1,1.46666,0.687093
-1.06525,0.988447,0.857168,2,3,0,1.37684,0.810076
-1.07688,0.999879,0.857168,2,3,0,1.10848,0.822402
-1.13171,0.998414,0.857168,1,1,0,1.14774,0.879748
-1.32645,0.996213,0.857168,2,3,0,1.41512,1.07576
-0.669414,0.994494,0.857168,1,3,0,1.76505,0.283238
-0.669414,0,0.857168,0,1,1,1.21299,0.283238
-0.65236,0.983719,0.857168,2,3,0,0.761802,0.199451
-0.826578,0.467108,0.857168,1,2,1,0.891012,0.536858
-0.664112,0.5,0.857168,1,2,1,0.819725,0.267748
-0.664112,0,0.857168,0,1,1,1.50715,0.267748
-0.664112,0,0.857168,0,1,1,0.877558,0.267748
-1.03679,0.915393,0.857168,1,3,0,1.22886,0.779655
-0.949335,1,0.857168,1,1,0,1.03838,0.683305
-0.949335,0,0.857168,0,1,1,2.4386,0.683305
-0.678604,0.5,0.857168,1,2,1,0.954122,0.121787
-0.678604,0,0.857168,0,1,1,1.01167,0.121787
-0.678604,0,0.857168,0,1,1,0.776132,0.121787
-0.678604,0,0.857168,0,1,1,0.843288,0.121787
-0.654874,1,0.857168,1,1,0,0.664751,0.229723
-0.774615,0.482538,0.857168,1,2,1,0.795921,0.467711
-0.774615,0,0.857168,0,1,1,0.978055,0.467711
-0.696667,0.978411,0.857168,1,3,0,0.763514,0.343787
-1.01582,0.47803,0.857168,1,2,1,1.11767,0.756965
-0.952416,1,0.857168,1,1,0,1.02354,0.686786
-1.07585,0.995234,0.857168,1,1,0,1.07662,0.821308
-0.790101,0.991306,0.857168,1,3,0,0.871601,0.0561557
-0.790101,0.394227,0.857168,1,3,0,0.939184,0.0561557
-0.790101,0,0.857168,0,1,1,1.41246,0.0561557
-0.790101,0.168149,0.857168,2,4,1,1.32295,0.0561557
-0.719821,1,0.857168,1,1,0,0.857385,0.0866259
-0.719821,0.316116,0.857168,1,2,1,0.956912,0.0866259
-0.719821,0,0.857168,0,1,1,1.40564,0.0866259
-0.652388,0.942686,0.857168,2,3,0,0.671692,0.203046
-0.652388,0.838823,0.857168,1,1,0,0.678027,0.203046
-0.652388,0,0.857168,0,1,1,0.726829,0.203046
-0.652388,0,0.857168,0,1,1,1.05172,0.203046
-0.652388,0,0.857168,0,1,1,1.52739,0.203046
-1.43926,0.365945,0.857168,1,2,1,2.42491,1.18543
-1.25692,0.666667,0.857168,1,3,1,1.43596,1.00691
-1.13566,1,0.857168,1,1,0,1.25684,0.883834
-1.13566,0,0.857168,0,1,1,2.59659,0.883834
-0.892041,0.999758,0.857168,2,3,0,1.17805,0.617082
-0.833561,1,0.857168,2,3,0,0.89554,0.545718
-0.856483,0.998476,0.857168,1,1,0,0.873671,0.574247
-1.12872,0.492906,0.857168,1,2,1,1.15904,0.876648
-1.8108,0.491157,0.857168,1,2,1,2.15274,1.53425
-1.47982,0.666667,0.857168,1,3,1,1.83176,1.22433
-0.730629,0.995372,0.857168,1,3,0,2.02112,0.402482
-0.866778,0.632792,0.857168,1,1,0,1.29009,0.037676
-0.866778,0.338379,0.857168,1,1,0,0.867022,0.037676
-0.866778,0.322968,0.857168,2,7,0,0.866828,0.037676
-0.989741,0.607485,0.857168,1,1,0,1.42818,0.728417
-1.20622,0.66425,0.857168,1,3,1,1.21223,0.955969
-1.29409,0.999381,0.857168,2,3,0,1.30374,1.04385
-1.18602,1,0.857168,1,1,0,1.29708,0.935474
-2.3739,0.483706,0.857168,1,2,1,3.64373,2.0419
-1.63676,1,0.857168,2,3,0,2.36931,1.37278
-0.851077,0.5,0.857168,1,2,1,2.17911,0.567591
-0.895436,0.99736,0.857168,1,1,0,0.906922,0.621095
-0.866361,1,0.857168,1,1,0,0.910701,0.586306
-0.867379,0.99998,0.857168,2,3,0,0.895127,0.587542
-0.843193,1,0.857168,1,1,0,0.883166,0.557805
-0.843193,0.1037,0.857168,1,1,0,1.08824,0.557805
-0.843193,0.698174,0.857168,1,1,0,1.07567,0.557805
-1.11058,0.492645,0.857168,1,2,1,1.14031,0.857781
-1.11058,0,0.857168,0,1,1,1.8674,0.857781
-1.25881,0.996273,0.857168,1,1,0,1.25917,1.0088
-1.32126,0.998791,0.857168,1,1,0,1.33852,1.07066
-0.697793,0.995503,0.857168,1,3,0,1.69021,0.345932
-2.33391,0.764519,0.857168,2,7,1,2.33392,2.00639
-2.45611,0.999396,0.857168,1,1,0,2.46571,2.11467
-2.9368,0.998518,0.857168,2,3,0,2.98145,2.53552
-1.79389,0.749409,0.857168,2,4,1,3.94944,1.51868
-2.77454,0.663497,0.857168,1,3,1,3.48032,2.39425
-3.63818,0.997557,0.857168,2,3,0,3.63856,3.13935
-2.94793,0.999821,0.857168,1,3,0,3.87609,2.54518
-1.74313,1,0.857168,1,3,0,4.1038,1.4718
-1.35477,0.998796,0.857168,2,3,0,2.00496,1.10352
-1.53677,0.999064,0.857168,2,3,0,1.53677,1.27857
-1.24803,0.999843,0.857168,2,3,0,1.59831,0.998026
-1.16597,1,0.857168,1,1,0,1.25653,0.915008
-1.13784,1,0.857168,1,1,0,1.19203,0.886083
-0.867094,0.999898,0.857168,2,3,0,1.16893,0.587195
-1.43959,0.967121,0.857168,1,3,0,1.7122,1.18575
-0.840622,0.5,0.857168,1,2,1,1.71839,0.554594
-0.858125,0.99886,0.857168,1,1,0,0.877676,0.576261
-2.73421,0.806863,0.857168,2,7,1,2.73579,2.35902
-2.80315,0.999748,0.857168,1,1,0,2.82874,2.4192
-1.70562,0.998413,0.857168,2,5,0,3.73279,1.43701
-2.41482,0.994707,0.857168,2,3,0,2.41915,2.07815
-3.17127,0.997228,0.857168,2,3,0,3.1757,2.73849
-3.22662,0.999849,0.857168,1,1,0,3.25831,2.78623
-1.84029,0.5,0.857168,1,2,1,4.81321,1.56134
-1.864,0.999801,0.857168,1,1,0,1.90241,1.58307
-1.0805,0.997728,0.857168,1,3,0,2.33767,0.826221
-1.54339,0.995822,0.857168,1,3,0,1.66394,1.28484
-0.712967,0.5,0.857168,1,2,1,2.24086,0.373298
-0.730713,1,0.857168,1,1,0,0.731114,0.0803852
-0.661768,1,0.857168,1,1,0,0.690765,0.150028
-0.688969,0.966129,0.857168,1,1,0,0.714061,0.110343
-0.688969,0,0.857168,0,1,1,0.844825,0.110343
-0.688969,0.00626701,0.857168,1,1,0,0.790128,0.110343
-0.65245,1,0.857168,1,1,0,0.66452,0.205417
-1.00861,0.437749,0.857168,1,2,1,1.23892,0.749119
-1.62127,0.489479,0.857168,1,2,1,1.90178,1.35826
-2.43889,0.663546,0.857168,1,3,1,2.89901,2.09945
-3.47865,0.993694,0.857168,1,3,0,4.23537,3.00283
-2.64723,0.999474,0.857168,1,3,0,3.89126,2.28287
-3.01989,0.999016,0.857168,2,3,0,3.09372,2.6076
-1.6462,1,0.857168,3,7,0,3.04869,1.38161
-0.770081,0.5,0.857168,1,2,1,1.89796,0.0629354
-0.731936,0.972911,0.857168,1,1,0,0.816067,0.404555
-1.34146,0.929484,0.857168,1,3,0,1.74217,1.09049
-2.03982,0.986991,0.857168,1,3,0,2.36987,1.74297
-2.69908,0.995296,0.857168,1,3,0,2.93412,2.32829
-2.88785,0.999311,0.857168,1,1,0,2.88891,2.49298
-1.00909,0.749722,0.857168,2,4,1,3.20647,0.749643
-0.659122,0.994452,0.857168,1,3,0,1.0907,0.157017
-0.779473,0.949443,0.857168,2,3,0,0.787214,0.474465
-0.779473,0,0.857168,0,1,1,1.17299,0.474465
-0.779473,0,0.857168,0,1,1,1.69772,0.474465
-0.84835,0.994468,0.857168,1,1,0,0.851315,0.564217
-0.72065,0.333333,0.857168,2,3,0,0.836991,0.386283
-0.878752,0.491343,0.857168,1,2,1,0.887501,0.601254
-1.01066,0.993512,0.857168,1,1,0,1.01067,0.751355
-0.658341,0.5,0.857168,1,2,1,1.10317,0.246995
-0.804687,0.481524,0.857168,1,2,1,0.832259,0.508486
-0.660834,0.5,0.857168,1,2,1,0.788282,0.152342
-0.660834,0,0.857168,0,1,1,2.68564,0.152342
-0.66777,0.993155,0.857168,1,1,0,0.677233,0.137744
-0.66777,0,0.857168,0,1,1,1.23036,0.137744
-0.66777,1.60698e-07,0.857168,1,1,0,0.740458,0.137744
-0.709107,0.934197,0.857168,1,1,0,0.764483,0.0936524
-0.709107,0,0.857168,0,1,1,2.90519,0.0936524
-0.785619,0.859076,0.857168,1,3,0,0.893223,0.482911
-0.837348,0.608466,0.857168,2,3,0,1.12061,0.0436729
-0.74537,0.711889,0.857168,2,3,0,0.745475,0.425308
-0.684466,1,0.857168,2,3,0,0.698051,0.114989
-0.684466,0,0.857168,0,1,1,3.54678,0.114989
-2.03577,0.434893,0.857168,2,4,1,2.03582,1.73932
-1.70358,0.666667,0.857168,1,3,1,2.05447,1.43511
-1.42779,0.666667,0.857168,1,3,1,1.70993,1.17438
-1.42779,0,0.857168,0,1,1,2.94027,1.17438
-1.42779,0,0.857168,0,1,1,3.08204,1.17438
-1.49766,0.998997,0.857168,1,1,0,1.51499,1.24137
-2.02618,0.664462,0.857168,1,3,1,2.16649,1.73064
-2.79121,0.664898,0.857168,1,3,1,3.14868,2.40879
-3.88741,0.994813,0.857168,1,3,0,4.72785,3.35183
-1.30898,0.999997,0.857168,3,7,0,3.91689,1.05857
-2.20714,0.491298,0.857168,1,2,1,2.84039,1.89338
-2.9281,0.665291,0.857168,1,3,1,3.22346,2.52796
-2.66688,0.999343,0.857168,2,3,0,3.30517,2.3001
-3.67497,0.99495,0.857168,1,3,0,4.36203,3.17077
-0.746437,0.75,0.857168,2,4,1,3.68474,0.426916
-0.790479,0.995534,0.857168,1,1,0,0.795949,0.489516
-0.788559,1,0.857168,1,1,0,0.812077,0.486913
-0.788559,0,0.857168,0,1,1,4.01515,0.486913
-0.890817,0.997479,0.857168,2,3,0,0.891019,0.615633
-0.850385,1,0.857168,1,1,0,0.900951,0.566736
-0.835179,1,0.857168,1,1,0,0.902002,0.0441611
-0.973966,0.585852,0.857168,1,1,0,1.37654,0.710939
-2.00901,0.477178,0.857168,1,2,1,3.0215,1.7151
-2.08667,0.99947,0.857168,1,1,0,2.10635,1.78525
-2.86857,0.996426,0.857168,3,7,0,3.40562,2.4762
-2.20391,0.749811,0.857168,2,4,1,3.09902,1.89049
-3.86932,0.746278,0.857168,2,4,1,4.03766,3.33644
-4.31072,0.999465,0.857168,2,3,0,4.37458,3.71083
-1.81165,0.999836,0.857168,3,7,0,4.74513,1.53503
-1.01222,0.5,0.857168,1,2,1,2.32567,0.753052
-1.05632,0.999491,0.857168,2,3,0,1.07398,0.800565
-1.05632,0,0.857168,0,1,1,2.48229,0.800565
-0.757917,0.5,0.857168,1,2,1,1.09128,0.443904
-1.79887,0.446278,0.857168,1,2,1,3.01367,1.52326
-4.05131,0.791666,0.857168,2,5,1,4.05919,3.49109
-2.96124,0.666667,0.857168,1,3,1,4.86746,2.55674
-2.74821,1,0.857168,1,1,0,2.96054,2.37125
-2.05953,0.749769,0.857168,2,4,1,3.00917,1.76077
-2.19667,0.99911,0.857168,2,3,0,2.34237,1.88401
-2.226,0.999831,0.857168,1,1,0,2.26441,1.91024
-2.04333,1,0.857168,1,1,0,2.22556,1.74615
-1.86294,1,0.857168,1,1,0,2.04254,1.5821
-2.33147,0.665462,0.857168,1,3,1,2.41455,2.00423
-2.20936,1,0.857168,1,1,0,2.34,1.89537
-3.49441,0.747152,0.857168,2,4,1,3.54009,3.01633
-0.835824,0.749557,0.857168,2,4,1,4.46079,0.548571
-0.656276,1,0.857168,2,3,0,0.806822,0.237519
-0.900766,0.950899,0.857168,2,3,0,0.91067,0.627369
-0.733825,0.993337,0.857168,1,3,0,0.812393,0.0787404
-0.669769,1,0.857168,1,1,0,0.706914,0.134343
-0.657944,0.961206,0.857168,2,3,0,0.723724,0.245302
-0.657944,0,0.857168,0,1,1,2.01408,0.245302
-0.946054,0.945795,0.857168,2,3,0,0.953047,0.67959
-1.17742,0.663732,0.857168,1,3,1,1.18807,0.926713
-0.674836,0.5,0.857168,1,2,1,1.40635,0.297196
-1.36882,0.433626,0.857168,1,2,1,2.00298,1.11723
-2.33256,0.980753,0.857168,1,3,0,3.0712,2.00519
-2.05111,0.999883,0.857168,2,3,0,2.42379,1.75318
-2.36229,0.998563,0.857168,2,3,0,2.44604,2.0316
-2.34511,1,0.857168,1,1,0,2.40675,2.01634
-2.50121,0.999747,0.857168,2,3,0,2.50503,2.15447
-2.36283,0.998961,0.857168,2,3,0,2.9226,2.03208
-2.57756,0.999134,0.857168,2,3,0,2.699,2.2217
-2.64655,0.999905,0.857168,2,3,0,2.67159,2.28227
-2.55842,1,0.857168,1,1,0,2.66511,2.20487
-2.18015,0.999329,0.857168,2,3,0,2.8723,1.86923
-2.78772,0.997374,0.857168,2,3,0,2.80667,2.40575
-2.03335,0.666667,0.857168,1,3,1,3.12622,1.73712
-4.59878,0.790915,0.857168,2,5,1,5.37172,3.95397
-3.89366,0.999892,0.857168,1,3,0,4.83749,3.35715
-4.09789,0.999637,0.857168,1,1,0,4.09866,3.53061
-3.35139,0.999781,0.857168,1,3,0,4.38841,2.89361
-3.15962,1,0.857168,2,3,0,3.35208,2.72845
-3.02947,1,0.857168,1,1,0,3.16887,2.61589
-5.46995,0.74695,0.857168,2,4,1,6.08297,4.68483
-5.36514,1,0.857168,1,1,0,5.48849,4.59721
-7.6494,0.832471,0.857168,2,6,1,7.65065,6.49369
-5.14714,0.999993,0.857168,3,7,0,7.76939,4.4147
-5.96585,0.999711,0.857168,2,7,0,6.31824,5.09847
-4.1708,1,0.857168,3,7,0,5.97716,3.5924
-1.65071,0.999991,0.857168,3,7,0,4.2301,1.38583
-1.16091,0.666667,0.857168,1,3,1,1.77324,0.909828
-1.07916,1,0.857168,2,3,0,1.16755,0.824812
-1.08569,0.999802,0.857168,1,1,0,1.11996,0.831694
-1.67691,0.982487,0.857168,1,3,0,1.9178,1.41029
-1.52594,1,0.857168,1,1,0,1.6771,1.26828
-0.74166,0.5,0.857168,1,2,1,1.8175,0.0748355
-0.74166,0.166499,0.857168,2,4,1,2.23789,0.0748355
-0.74166,0.477704,0.857168,1,3,0,1.08607,0.0748355
-0.74166,0,0.857168,0,1,1,1.05314,0.0748355
-0.686728,1,0.857168,1,1,0,0.729978,0.323947
-0.65339,0.998827,0.857168,1,3,0,0.676145,0.218713
-0.65339,0,0.857168,0,1,1,0.93116,0.218713
-0.65339,0,0.857168,0,1,1,2.00612,0.218713
-0.652804,0.999988,0.857168,2,3,0,0.653282,0.212166
-1.10559,0.846583,0.857168,1,3,0,1.45397,0.852575
-1.21903,0.997015,0.857168,2,3,0,1.33366,0.96891
-0.822626,0.5,0.857168,1,2,1,1.30565,0.531805
-0.873963,0.996581,0.857168,1,1,0,0.882271,0.5955
-0.848927,1,0.857168,1,1,0,0.889774,0.564932
-0.848927,0,0.857168,0,1,1,2.55406,0.564932
-0.723042,0.994505,0.857168,1,3,0,0.781581,0.0846957
-1.56815,0.310347,0.857168,3,7,0,3.2181,1.30826
-0.660748,0.5,0.857168,1,2,1,2.4722,0.256379
-0.872914,0.397274,0.857168,1,1,0,1.62947,0.0365576
-0.792351,0.68029,0.857168,2,3,0,0.792631,0.492043
-0.792351,0,0.857168,0,1,1,1.62754,0.492043
-0.792351,0,0.857168,0,1,1,1.90339,0.492043
-0.673722,0.5,0.857168,1,2,1,0.778728,0.294445
-0.673722,0,0.857168,0,1,1,0.825754,0.294445
-0.673722,0,0.857168,0,1,1,1.51273,0.294445
-1.50099,0.41869,0.857168,1,2,1,2.40571,1.24454
-1.37733,1,0.857168,1,1,0,1.50372,1.12551
-2.3305,0.491655,0.857168,1,2,1,3.04802,2.00336
-2.36178,0.99984,0.857168,1,1,0,2.40007,2.03115
-2.32249,1,0.857168,2,3,0,2.39653,1.99625
-2.65009,0.997464,0.857168,2,3,0,2.99102,2.28538
-2.89576,0.999249,0.857168,2,3,0,3.01006,2.49986
-2.80013,1,0.857168,2,3,0,2.91294,2.41657
-2.69279,1,0.857168,1,1,0,2.81383,2.32279
-2.59506,1,0.857168,1,1,0,2.70873,2.23708
-2.74235,0.999415,0.857168,1,1,0,2.74799,2.36614
-2.89712,0.999457,0.857168,2,3,0,3.04703,2.50103
-2.95123,0.999823,0.857168,1,1,0,2.98263,2.54805
-4.1829,0.665161,0.857168,1,3,1,5.29066,3.60265
-2.98908,0.666667,0.857168,1,3,1,5.20331,2.58089
-2.94521,1,0.857168,1,1,0,3.02444,2.54282
-2.97174,0.999915,0.857168,1,1,0,3.01448,2.56585
-2.64496,0.999941,0.857168,2,3,0,3.05786,2.28088
-2.45181,1,0.857168,1,1,0,2.64468,2.11087
-1.95844,0.666667,0.857168,1,3,1,2.54501,1.66922
-1.91481,1,0.857168,2,3,0,1.98894,1.6295
-2.00079,0.999354,0.857168,1,1,0,2.01747,1.70766
-1.43587,0.666667,0.857168,1,3,1,2.1688,1.18216
-1.75986,0.665227,0.857168,1,3,1,1.78344,1.48728
-1.4245,0.666667,0.857168,1,3,1,1.78319,1.1712
-2.03042,0.663774,0.857168,1,3,1,2.24689,1.73448
-1.59222,0.666667,0.857168,1,3,1,2.09827,1.33095
-0.96623,0.5,0.857168,1,2,1,1.87471,0.702307
-1.09775,0.995151,0.857168,1,1,0,1.09817,0.844371
-1.33116,0.664696,0.857168,1,3,1,1.33784,1.08039
-1.09799,0.666667,0.857168,1,3,1,1.33187,0.844622
-0.928331,0.666667,0.857168,1,3,1,1.09212,0.659371
-1.22109,0.991946,0.857168,2,3,0,1.26695,0.970978
-1.22109,0,0.857168,0,1,1,2.28283,0.970978
-1.24588,0.999467,0.857168,1,1,0,1.27586,0.99588
-1.23708,1,0.857168,1,1,0,1.28289,0.987059
-1.22134,1,0.857168,1,1,0,1.27052,0.971232
-1.22134,0,0.857168,0,1,1,2.69295,0.971232
-1.8167,0.986981,0.857168,1,3,0,2.04263,1.53968
-1.1109,0.998227,0.857168,1,3,0,2.17429,0.858117
-1.1109,0,0.857168,0,1,1,2.61345,0.858117
-0.930358,0.666667,0.857168,1,3,1,1.10565,0.661697
-1.38764,0.985654,0.857168,2,3,0,1.40365,1.13553
-1.7111,0.992942,0.857168,2,3,0,2.00577,1.4421
-1.88932,0.998351,0.857168,1,1,0,1.8898,1.60624
-2.8347,0.663972,0.857168,1,3,1,3.46929,2.44671
-2.63319,1,0.857168,2,3,0,2.83425,2.27056
-2.88636,0.999226,0.857168,2,3,0,2.99781,2.49168
-0.788699,0.999626,0.857168,3,7,0,3.23732,0.487103
-0.652975,0.5,0.857168,1,2,1,0.776543,0.21436
-0.667274,0.986516,0.857168,2,3,0,0.687335,0.13863
-0.667274,0.0253425,0.857168,1,1,0,0.732314,0.13863
-0.675131,0.990713,0.857168,1,1,0,0.692964,0.126324
-0.675131,0,0.857168,0,1,1,2.16369,0.126324
-0.675131,0,0.857168,0,1,1,0.856167,0.126324
-0.675131,0.449479,0.857168,2,4,1,1.60987,0.126324
-0.652667,1,0.857168,1,1,0,0.66103,0.190244
-3.13071,0.475838,0.857168,2,4,1,3.24388,2.70347
-2.40908,0.666667,0.857168,1,3,1,3.41567,2.07307
-2.46328,0.999743,0.857168,1,1,0,2.49287,2.121
-2.07287,0.666667,0.857168,1,3,0,2.49935,1.77281
-1.45421,0.856903,0.857168,2,7,1,2.29147,1.1998
-1.61339,0.997892,0.857168,1,1,0,1.61441,1.35086
-1.66116,0.999043,0.857168,2,3,0,1.83168,1.39559
-1.90224,0.665883,0.857168,1,3,1,1.90468,1.61803
-1.80209,0.999621,0.857168,2,3,0,2.05566,1.52623
-1.01767,0.997466,0.857168,1,3,0,2.29125,0.758981
-1.84469,0.485025,0.857168,1,2,1,2.43231,1.56538
-1.65972,1,0.857168,1,1,0,1.84302,1.39425
-1.62491,1,0.857168,1,1,0,1.69114,1.36167
-1.37018,0.666667,0.857168,1,3,1,1.62763,1.11855
-0.868243,0.998857,0.857168,1,3,0,1.53755,0.588589
-0.772038,1,0.857168,1,1,0,0.860649,0.464099
-0.911777,0.990847,0.857168,2,3,0,0.973947,0.640239
-0.664503,0.5,0.857168,1,2,1,0.93554,0.268976
-0.664503,0,0.857168,0,1,1,1.21646,0.268976
-1.17017,0.443952,0.857168,1,2,1,1.52785,0.919305
-0.660561,0.995096,0.857168,1,3,0,1.41617,0.255692
-0.652727,1,0.857168,1,1,0,0.657363,0.211047
-0.775566,0.932128,0.857168,2,3,0,0.927253,0.469038
-0.775566,0,0.857168,0,1,1,3.60534,0.469038
-1.23411,0.4817,0.857168,1,2,1,1.41774,0.984079
-0.901507,0.5,0.857168,1,2,1,1.27368,0.628239
-1.5275,0.484834,0.857168,1,2,1,1.85464,1.26976
-1.61644,0.998914,0.857168,1,1,0,1.62949,1.35372
-1.87842,0.665766,0.857168,1,3,1,1.88398,1.59627
-1.79533,1,0.857168,1,1,0,1.89445,1.52001
-0.983835,1,0.857168,1,1,0,1.04497,0.0217879
-0.983835,0.230536,0.857168,2,7,0,1.60961,0.0217879
-0.983835,0.363637,0.857168,3,11,0,4.6749,0.0217879
-0.983835,0.239287,0.857168,2,3,0,1.56773,0.0217879
-0.983835,0.0132292,0.857168,1,1,0,0.985121,0.0217879
-0.983835,0.00192203,0.857168,2,7,0,1.13022,0.0217879
-1.4765,0.183116,0.857168,1,1,0,3.05813,1.22116
-2.1301,0.993382,0.857168,2,3,0,2.13684,1.82432
-2.18414,0.999671,0.857168,1,1,0,2.21242,1.8728
-2.28952,0.999401,0.857168,1,1,0,2.30241,1.96691
-4.74129,0.793211,0.857168,2,5,1,5.39829,4.07395
-2.09611,0.999874,0.857168,3,7,0,5.15304,1.79375
-1.47679,0.999462,0.857168,1,3,0,2.31385,1.22144
-0.952537,1,0.857168,2,3,0,1.46793,0.686923
-0.662017,1,0.857168,2,3,0,0.826504,0.149434
-0.663444,0.999254,0.857168,2,3,0,0.665075,0.26561
-0.663444,0,0.857168,0,1,1,0.755126,0.26561
-1.20498,0.872561,0.857168,1,3,0,1.61915,0.954718
-1.0012,0.666667,0.857168,1,3,1,1.20201,0.741011
-0.893062,1,0.857168,1,1,0,0.997323,0.61829
-0.893062,0,0.857168,0,1,1,1.47875,0.61829
-1.43315,0.48691,0.857168,1,2,1,1.6603,1.17955
-1.43418,0.999985,0.857168,1,1,0,1.47847,1.18054
-0.939668,0.5,0.857168,1,2,1,1.58322,0.672335
-0.939668,0,0.857168,0,1,1,5.2667,0.672335
-1.08204,0.994338,0.857168,1,1,0,1.08205,0.827845
-0.718861,0.998865,0.857168,2,3,0,1.16374,0.383304
-0.718861,0,0.857168,0,1,1,0.93906,0.383304
-0.745492,0.996571,0.857168,1,1,0,0.752435,0.425492
-0.727357,1,0.857168,2,3,0,0.753334,0.397245
-1.23989,0.471635,0.857168,1,2,1,1.5138,0.989881
-1.40957,0.996771,0.857168,1,1,0,1.40961,1.15679
-2.02517,0.990349,0.857168,1,3,0,2.25288,1.72973
-2.75178,0.854365,0.857168,2,7,1,3.06215,2.37437
-2.54074,0.999866,0.857168,2,3,0,2.87628,2.18931
-2.48198,0.998883,0.857168,2,3,0,3.00295,2.13752
-3.32243,0.997043,0.857168,2,3,0,3.32304,2.86871
-3.15943,1,0.857168,1,1,0,3.32619,2.72828
-3.24306,0.999924,0.857168,2,3,0,3.26502,2.8004
-2.10889,0.998773,0.857168,2,5,0,4.20243,1.80525
-0.967302,0.5,0.857168,1,2,1,3.31863,0.703506
-1.387,0.988548,0.857168,2,3,0,1.41055,1.13491
-1.18417,0.999616,0.857168,2,3,0,1.4718,0.933588
-1.13466,1,0.857168,1,1,0,1.20194,0.882796
-1.56055,0.992614,0.857168,2,3,0,1.59077,1.30108
-1.46487,1,0.857168,1,1,0,1.57009,1.21003
-0.743239,0.5,0.857168,1,2,1,1.95391,0.422078
-0.743239,0,0.857168,0,1,1,0.920032,0.422078
-0.70727,1,0.857168,1,1,0,0.742092,0.363324
-0.70727,0,0.857168,0,1,1,0.857635,0.363324
-0.768592,0.970672,0.857168,1,1,0,0.801105,0.0634858
-0.695987,0.840407,0.857168,2,3,0,0.696972,0.342483
-3.24265,0.613855,0.857168,2,4,1,3.3383,2.80004
-3.13412,0.999855,0.857168,2,3,0,3.41604,2.70642
-3.09276,1,0.857168,2,3,0,3.17093,2.67067
-0.668846,0.749397,0.857168,2,4,1,3.41306,0.135879
-0.668846,0,0.857168,0,1,1,1.25084,0.135879
-1.09142,0.363504,0.857168,1,2,1,1.53581,0.837719
-0.967573,1,0.857168,1,1,0,1.08773,0.703808
-0.967573,0,0.857168,0,1,1,4.2983,0.703808
-0.883457,0.998757,0.857168,2,3,0,1.06184,0.606881
-0.883457,0,0.857168,0,1,1,1.5588,0.606881
-0.883457,0,0.857168,0,1,1,2.07611,0.606881
-1.55766,0.974823,0.857168,2,3,0,1.55766,1.29834
-1.63086,0.999138,0.857168,1,1,0,1.64857,1.36725
-2.43615,0.993308,0.857168,2,3,0,2.43628,2.09703
-3.49657,0.664838,0.857168,1,3,1,4.29154,3.01818
-3.39091,0.999872,0.857168,2,3,0,3.67366,2.92756
-3.17778,0.999343,0.857168,3,7,0,4.20389,2.74411
-3.03739,1,0.857168,1,1,0,3.18502,2.62276
-3.50405,0.999087,0.857168,2,3,0,3.55675,3.02459
-2.98583,1,0.857168,2,3,0,3.54335,2.57807
-3.96191,0.748161,0.857168,2,4,1,4.5806,3.41517
-4.0633,0.999823,0.857168,1,1,0,4.08144,3.50126
-5.11601,0.997654,0.857168,1,3,0,5.82984,4.38861
-5.31972,0.999786,0.857168,1,1,0,5.32091,4.55921
-5.21179,1,0.857168,1,1,0,5.33727,4.46886
-5.17117,0.999692,0.857168,2,3,0,5.72756,4.43484
