# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = code_4_model
# start_datetime = 2023-03-17 09:28:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file =  (Default)
# init = 2 (Default)
# random
#   seed = 4838282
# output
#   file = /root/dupa/LAB_01/samples/code_4-20230317092841_1.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,theta
-1.76389,1,0.515677,1,1,0,1.83692,1.491
-0.830374,0.5,0.515677,1,2,1,3.46802,0.541685
-0.974365,0.664838,0.515677,1,3,1,0.990183,0.711384
-0.695226,0.5,0.515677,1,2,1,1.30006,0.104536
-0.695226,0,0.515677,0,1,1,1.7875,0.104536
-0.695226,0.875072,0.515677,1,3,0,0.833866,0.104536
-0.834256,0.409678,0.515677,1,2,1,1.16222,0.546596
-0.834256,0.0148279,0.515677,1,1,0,1.3497,0.546596
-0.834256,0,0.515677,0,1,1,1.84432,0.546596
-1.62578,0.477589,0.515677,1,2,1,2.87958,1.36249
-2.44335,0.66434,0.515677,1,3,1,3.42558,2.10339
-2.319,1,0.515677,1,1,0,2.443,1.99314
-1.81467,0.999472,0.515677,1,3,0,2.60901,1.5378
-1.53955,0.999853,0.515677,3,7,0,1.96045,1.2812
-0.948805,0.5,0.515677,1,2,1,2.12628,0.682706
-0.958891,0.999733,0.515677,1,1,0,0.973993,0.694079
-1.11182,0.997456,0.515677,2,3,0,1.14212,0.859076
-1.38856,0.665185,0.515677,1,3,1,1.46418,1.13643
-0.927212,0.333333,0.515677,2,3,0,1.725,0.658086
-0.754927,0.998816,0.515677,2,3,0,1.01314,0.439534
-0.663914,0.5,0.515677,1,2,1,0.816144,0.145194
-0.663914,0.000156811,0.515677,1,1,0,0.745184,0.145194
-0.663914,0,0.515677,0,1,1,0.847098,0.145194
-0.727298,0.476222,0.515677,1,2,1,0.817115,0.39715
-2.12078,0.91813,0.515677,2,5,0,2.72777,1.81595
-2.07584,1,0.515677,1,1,0,2.13319,1.77549
-1.48819,0.999769,0.515677,3,7,0,2.31387,1.23233
-1.41829,0.998993,0.515677,2,3,0,1.70865,1.16522
-1.55726,0.999069,0.515677,3,7,0,1.74983,1.29797
-1.48965,1,0.515677,1,1,0,1.56108,1.23373
-1.20652,0.666667,0.515677,1,3,1,1.56017,0.956276
-0.65719,0.5,0.515677,1,2,1,2.00854,0.241932
-0.654184,0.999619,0.515677,2,3,0,0.661114,0.225147
-0.654184,0,0.515677,0,1,1,0.862112,0.225147
-0.656784,0.994214,0.515677,2,3,0,0.690437,0.240025
-0.652711,0.996998,0.515677,2,3,0,0.679926,0.21079
-2.03876,0.590093,0.515677,2,4,1,2.80058,1.74202
-2.47148,0.999407,0.515677,3,7,0,2.47427,2.12824
-2.96995,0.799348,0.515677,2,5,1,3.22621,2.56429
-1.72958,0.799911,0.515677,2,5,1,3.22436,1.45925
-1.13394,0.75,0.515677,2,4,1,1.73558,0.882049
-0.882707,0.666667,0.515677,1,3,1,1.20596,0.605986
-1.15435,0.993395,0.515677,2,3,0,1.15936,0.903098
-1.04541,0.998598,0.515677,2,3,0,1.32378,0.78891
-1.50574,0.663387,0.515677,1,3,1,1.81997,1.24907
-2.08004,0.664976,0.515677,1,3,1,2.51792,1.77927
-0.988888,0.5,0.515677,1,2,1,4.24546,0.727476
-0.792402,1,0.515677,2,3,0,0.990058,0.492112
-1.20906,0.48845,0.515677,1,2,1,1.54605,0.958837
-0.696397,0.5,0.515677,1,2,1,1.80892,0.34327
-0.696397,0,0.515677,0,1,1,0.969348,0.34327
-3.02611,0.86948,0.515677,2,5,0,3.46413,2.61299
-3.04956,0.999957,0.515677,1,1,0,3.07229,2.6333
-3.15272,0.999939,0.515677,2,3,0,3.15452,2.72249
-3.06292,1,0.515677,1,1,0,3.15625,2.64486
-2.87167,0.999978,0.515677,2,3,0,3.11774,2.4789
-2.11816,0.666667,0.515677,1,3,1,3.62317,1.81359
-2.09797,1,0.515677,1,1,0,2.13979,1.79542
-1.74107,1,0.515677,2,3,0,2.10489,1.4699
-0.74522,0.999581,0.515677,3,7,0,1.97014,0.425081
-0.709855,1,0.515677,1,1,0,0.74248,0.36789
-0.771958,0.989758,0.515677,2,3,0,0.875954,0.463986
-0.80174,0.999461,0.515677,2,3,0,0.8048,0.504591
-0.939085,0.664666,0.515677,1,3,1,0.95469,0.67167
-1.04955,0.66574,0.515677,1,3,1,1.0515,0.793339
-0.800269,1,0.515677,1,3,0,1.13464,0.502639
-0.701719,1,0.515677,2,3,0,0.762536,0.0991491
-0.701719,0,0.515677,0,1,1,0.957118,0.0991491
-0.678481,0.985454,0.515677,2,3,0,0.728123,0.305858
-0.678481,0,0.515677,0,1,1,1.7469,0.305858
-0.678481,0,0.515677,0,1,1,0.943332,0.305858
-0.790837,0.981029,0.515677,1,1,0,0.804066,0.0559265
-2.92149,0.230968,0.515677,2,7,0,3.51773,2.52222
-2.99927,0.99985,0.515677,1,1,0,3.00504,2.58973
-2.92841,0.99994,0.515677,2,3,0,3.09969,2.52823
-2.29096,0.998434,0.515677,3,7,0,4.30171,1.96819
-2.2359,0.999896,0.515677,2,3,0,2.39165,1.91909
-3.15563,0.665334,0.515677,1,3,1,4.3425,2.725
-1.79819,0.799903,0.515677,2,5,1,3.49214,1.52265
-1.88211,0.999563,0.515677,1,1,0,1.88476,1.59964
-1.41371,0.666667,0.515677,1,3,1,2.14794,1.16078
-1.36155,1,0.515677,1,1,0,1.42022,1.11014
-1.73231,0.747936,0.515677,2,4,1,1.8802,1.46178
-1.71878,1,0.515677,1,1,0,1.75503,1.44923
-1.20641,0.749566,0.515677,2,4,1,2.08102,0.956158
-0.732596,0.5,0.515677,1,2,1,1.67313,0.405598
-0.691648,0.920497,0.515677,1,3,0,0.728694,0.333989
-0.990948,0.482879,0.515677,1,2,1,1.22268,0.729747
-0.990948,0,0.515677,0,1,1,2.20568,0.729747
-1.58523,0.491785,0.515677,1,2,1,2.17984,1.32437
-1.48686,0.999643,0.515677,3,7,0,1.7976,1.23106
-1.57168,0.999359,0.515677,2,3,0,1.64636,1.3116
-1.83143,0.997695,0.515677,2,3,0,1.9862,1.55321
-1.37728,0.666667,0.515677,1,3,1,2.07996,1.12546
-1.02586,0.666667,0.515677,1,3,1,1.53151,0.767863
-0.656788,0.5,0.515677,1,2,1,1.40779,0.240045
-1.34252,0.414592,0.515677,1,2,1,2.74238,1.09153
-1.72127,0.995609,0.515677,1,3,0,1.87964,1.45154
-1.37457,0.666667,0.515677,1,3,1,1.83938,1.12282
-1.43867,0.999797,0.515677,2,3,0,1.44309,1.18486
-0.747122,0.998241,0.515677,3,7,0,1.32047,0.0722937
-0.678051,0.973426,0.515677,1,3,0,0.767593,0.30486
-1.14614,0.464308,0.515677,1,2,1,1.75116,0.894649
-0.842784,0.998887,0.515677,1,3,0,1.27792,0.557295
-1.2718,0.490745,0.515677,1,2,1,1.60171,1.02174
-1.2332,1,0.515677,2,3,0,1.28096,0.983162
-0.655422,0.5,0.515677,1,2,1,2.21607,0.170309
-0.655422,0,0.515677,0,1,1,1.17237,0.170309
-0.660361,0.998881,0.515677,2,3,0,0.661475,0.153574
-0.764625,0.468638,0.515677,1,2,1,0.896533,0.453586
-0.695981,0.943465,0.515677,1,3,0,0.762443,0.342471
-0.695981,0,0.515677,0,1,1,1.88098,0.342471
-0.675343,1,0.515677,2,3,0,0.693519,0.298432
-1.53434,0.806161,0.515677,2,7,1,1.53525,1.27626
-1.63405,0.999271,0.515677,1,1,0,1.63447,1.37024
-0.824435,0.999637,0.515677,2,7,0,1.12029,0.0466861
-0.653739,1,0.515677,1,1,0,0.707763,0.179715
-0.653739,0.00084283,0.515677,1,1,0,0.735354,0.179715
-0.787673,0.845864,0.515677,2,3,0,1.09059,0.48571
-0.787673,0,0.515677,0,1,1,1.95232,0.48571
-0.653281,0.997495,0.515677,1,3,0,0.846339,0.217671
-0.656126,0.99929,0.515677,1,1,0,0.656126,0.236752
-1.1358,0.440638,0.515677,1,2,1,1.8911,0.883979
-1.7162,0.746487,0.515677,2,4,1,1.7277,1.44684
-2.22134,0.996247,0.515677,1,3,0,2.52184,1.90608
-2.25617,0.999882,0.515677,1,1,0,2.27263,1.93718
-1.24109,1,0.515677,3,7,0,2.24681,0.991082
-1.55932,0.665362,0.515677,1,3,1,1.66193,1.29992
-0.66373,0.5,0.515677,1,2,1,3.49097,0.266531
-0.773648,0.979474,0.515677,2,3,0,0.838257,0.466358
-0.655208,0.998465,0.515677,1,3,0,0.813331,0.231729
-1.0554,0.44938,0.515677,1,2,1,1.61558,0.799587
-0.776847,0.998659,0.515677,1,3,0,1.17759,0.470824
-0.94362,0.993893,0.515677,2,3,0,0.956786,0.676828
-0.94362,0.000104605,0.515677,1,1,0,1.7813,0.676828
-0.98541,0.998919,0.515677,1,1,0,0.990207,0.723634
-1.34683,0.99038,0.515677,1,3,0,1.52826,1.09575
-0.665039,0.74971,0.515677,2,4,1,1.3877,0.270632
-2.43202,0.643497,0.515677,2,4,1,2.62573,2.09337
-1.63234,1,0.515677,3,7,0,2.45094,1.36864
-1.25393,0.666667,0.515677,1,3,1,1.79334,1.00393
-0.658154,0.749608,0.515677,2,4,1,1.22926,0.159972
-0.658154,0,0.515677,0,1,1,0.809135,0.159972
-0.658154,0.462546,0.515677,1,2,1,0.897439,0.159972
-1.03664,0.406629,0.515677,1,2,1,1.72773,0.779489
-0.813107,0.666667,0.515677,1,3,1,1.09643,0.519513
-1.14434,0.492321,0.515677,1,2,1,1.33441,0.892787
-2.07335,0.489596,0.515677,1,2,1,3.54949,1.77324
-1.57099,0.666667,0.515677,1,3,1,2.37704,1.31094
-1.05543,0.998351,0.515677,1,3,0,1.96922,0.799622
-0.986282,1,0.515677,1,1,0,1.05479,0.724597
-1.58175,0.491639,0.515677,1,2,1,2.18104,1.32109
-0.715421,0.75,0.515677,2,4,1,1.5336,0.377499
-0.715421,0,0.515677,0,1,1,1.46487,0.377499
-0.715421,0,0.515677,0,1,1,1.87258,0.377499
-0.652707,0.495375,0.515677,2,3,0,0.727484,0.210734
-0.652707,0,0.515677,0,1,1,1.11213,0.210734
-1.85921,0.609654,0.515677,2,4,1,2.4207,1.57869
-1.85848,1,0.515677,1,1,0,1.8887,1.57802
-0.725159,0.75,0.515677,2,4,1,1.81617,0.393688
-0.725159,0.907725,0.515677,1,3,0,0.854789,0.393688
-0.932626,0.988506,0.515677,2,3,0,0.935987,0.664295
-0.994692,0.999455,0.515677,2,3,0,0.995853,0.733869
-0.841621,0.999984,0.515677,2,3,0,1.01084,0.555843
-0.773772,0.9996,0.515677,2,3,0,0.872904,0.466532
-0.773772,0,0.515677,0,1,1,1.49184,0.466532
-0.654915,0.5,0.515677,1,2,1,0.842201,0.172747
-0.662027,0.996619,0.515677,1,1,0,0.662936,0.149411
-0.662027,0,0.515677,0,1,1,0.973995,0.149411
-0.662027,0,0.515677,0,1,1,0.936918,0.149411
-0.662027,0.809674,0.515677,1,1,0,0.70792,0.149411
-0.867747,0.438953,0.515677,1,2,1,1.18369,0.587988
-0.678607,0.5,0.515677,1,2,1,0.942515,0.306149
-0.678607,0,0.515677,0,1,1,1.47399,0.306149
-0.658021,1,0.515677,1,3,0,0.675532,0.245634
-0.658021,0,0.515677,0,1,1,1.24546,0.245634
-0.658021,0,0.515677,0,1,1,4.00852,0.245634
-0.688435,0.987675,0.515677,2,3,0,0.746899,0.327487
-1.47653,0.704618,0.515677,2,4,1,1.62694,1.22119
-1.50884,0.999565,0.515677,2,3,0,1.60514,1.25202
-0.722834,0.856964,0.515677,2,7,1,1.5914,0.389888
-1.25593,0.474214,0.515677,1,2,1,1.91917,1.00593
-1.00585,0.666667,0.515677,1,3,1,1.31408,0.7461
-0.80418,1,0.515677,2,3,0,1.0074,0.507817
-0.698173,1,0.515677,1,3,0,0.812581,0.346652
-0.698173,0,0.515677,0,1,1,2.4608,0.346652
-1.40732,0.453428,0.515677,1,2,1,2.64481,1.15461
-2.86649,0.792771,0.515677,2,5,1,3.33295,2.47439
-3.50161,0.998238,0.515677,1,3,0,3.96519,3.02251
-2.52696,0.8,0.515677,2,5,1,3.58892,2.17717
-1.60869,0.666667,0.515677,1,3,1,3.80047,1.34644
-0.706941,0.749686,0.515677,2,4,1,1.75129,0.362737
-0.678097,0.995613,0.515677,1,3,0,0.742688,0.122423
-0.678097,0,0.515677,0,1,1,1.37317,0.122423
-0.690369,0.988546,0.515677,1,1,0,0.711112,0.108984
-0.690369,0.345778,0.515677,1,2,1,1.45607,0.108984
-0.690369,1.68818e-22,0.515677,1,1,0,0.798563,0.108984
-0.666849,0.995519,0.515677,2,3,0,0.690048,0.276031
-0.666849,0,0.515677,0,1,1,1.90538,0.276031
-0.695045,0.995598,0.515677,1,3,0,0.70323,0.104694
-0.936086,0.369799,0.515677,1,2,1,1.50067,0.66825
-0.652618,0.5,0.515677,1,2,1,1.19089,0.209232
-0.652618,0,0.515677,0,1,1,1.04675,0.209232
-0.652618,0,0.515677,0,1,1,1.09821,0.209232
-1.17549,0.419043,0.515677,1,2,1,2.12602,0.924745
-1.09476,1,0.515677,1,1,0,1.17469,0.841229
-1.60685,0.663359,0.515677,1,3,1,1.99963,1.34471
-6.0428,0.730335,0.515677,2,4,1,8.13356,5.16253
-5.9416,1,0.515677,1,1,0,6.04602,5.07828
-5.84292,0.999923,0.515677,2,3,0,6.21987,4.99607
-5.20653,0.833304,0.515677,2,6,1,6.26453,4.46445
-4.77961,1,0.515677,2,3,0,5.21525,4.10618
-5.13446,0.999343,0.515677,3,7,0,6.26063,4.40407
-4.88967,0.99993,0.515677,2,3,0,5.34507,4.19869
-5.23332,0.999826,0.515677,2,3,0,5.25596,4.48689
-4.63508,0.999867,0.515677,1,3,0,5.59802,3.98455
-5.53145,0.833004,0.515677,2,6,1,6.52665,4.73621
-5.44659,1,0.515677,1,1,0,5.53741,4.66531
-5.32126,1,0.515677,3,7,0,5.44709,4.5605
-5.80791,0.999653,0.515677,1,3,0,6.01213,4.96688
-4.63445,0.999936,0.515677,3,7,0,6.21696,3.98402
-4.72418,0.99993,0.515677,1,1,0,4.72891,4.05956
-1.02079,0.75,0.515677,2,4,1,6.0562,0.76237
-0.975524,1,0.515677,2,3,0,1.02429,0.712673
-0.886688,0.666667,0.515677,1,3,1,0.973166,0.61073
-1.44705,0.849554,0.515677,2,7,1,1.46572,1.19292
-1.22981,1,0.515677,2,3,0,1.47033,0.979754
-0.698592,0.5,0.515677,1,2,1,1.8706,0.347443
-0.698592,0,0.515677,0,1,1,1.31174,0.347443
-0.698592,0,0.515677,0,1,1,2.15613,0.347443
-0.671405,0.995627,0.515677,2,3,0,0.769854,0.28854
-0.714837,0.998103,0.515677,1,3,0,0.716967,0.376504
-0.714837,0,0.515677,0,1,1,0.973941,0.376504
-0.687816,1,0.515677,1,1,0,0.712147,0.326209
-0.798375,1,0.515677,1,1,0,0.810317,0.0536519
-0.654977,1,0.515677,1,1,0,0.703038,0.172438
-0.653914,1,0.515677,1,1,0,0.655031,0.178516
-0.653914,0,0.515677,0,1,1,0.785953,0.178516
-0.653912,1,0.515677,2,3,0,0.654479,0.178532
-0.653912,0,0.515677,0,1,1,0.805591,0.178532
-0.795567,0.470728,0.515677,1,2,1,0.942882,0.496364
-0.848155,0.997566,0.515677,1,1,0,0.848593,0.563975
-0.819336,1,0.515677,1,1,0,0.85186,0.527577
-0.750272,0.997114,0.515677,2,3,0,0.935174,0.432655
-0.674702,1,0.515677,1,3,0,0.752552,0.296868
-0.674702,0,0.515677,0,1,1,1.48417,0.296868
-0.674702,0,0.515677,0,1,1,1.32664,0.296868
-0.674702,0,0.515677,0,1,1,0.886859,0.296868
-0.679775,0.999305,0.515677,1,1,0,0.68236,0.308823
-0.742716,0.997611,0.515677,1,3,0,0.748145,0.421283
-1.20315,0.48181,0.515677,1,2,1,1.6699,0.952859
-1.85325,0.663116,0.515677,1,3,1,2.50457,1.57323
-1.9633,0.999822,0.515677,2,3,0,1.96354,1.67364
-1.08195,0.5,0.515677,1,2,1,3.29011,0.827752
-0.878905,0.666667,0.515677,1,3,1,1.11851,0.601438
-0.802012,0.666667,0.515677,1,3,1,0.875932,0.50495
-1.18842,0.978,0.515677,1,3,0,1.46732,0.937916
-0.869989,0.666667,0.515677,1,3,1,1.33135,0.590703
-0.869989,0,0.515677,0,1,1,2.69822,0.590703
-0.87246,0.999912,0.515677,1,1,0,0.888462,0.593688
-0.898897,0.998692,0.515677,2,3,0,0.961873,0.625172
-1.36208,0.49194,0.515677,1,2,1,1.72749,1.11065
-1.45747,0.999085,0.515677,1,1,0,1.45784,1.20292
-1.48118,0.999798,0.515677,1,1,0,1.498,1.22563
-1.08072,0.666667,0.515677,1,3,1,1.68977,0.826458
-1.34996,0.665114,0.515677,1,3,1,1.42193,1.09881
-1.98898,0.747451,0.515677,2,4,1,2.0049,1.69695
-1.69336,0.999728,0.515677,2,3,0,2.13415,1.42561
-1.28559,0.999346,0.515677,1,3,0,1.88754,1.03544
-0.677567,0.5,0.515677,1,2,1,2.17374,0.303731
-0.677567,0.0437986,0.515677,1,1,0,0.826254,0.303731
-0.666752,1,0.515677,1,1,0,0.676464,0.275748
-0.666752,0,0.515677,0,1,1,1.28089,0.275748
-0.825135,0.487753,0.515677,1,2,1,0.906683,0.535017
-0.825135,0,0.515677,0,1,1,1.71996,0.535017
-1.1657,0.983443,0.515677,1,3,0,1.36381,0.914736
-1.53608,0.993869,0.515677,1,3,0,1.70144,1.2779
-2.08019,0.994649,0.515677,1,3,0,2.46013,1.7794
-2.04186,1,0.515677,1,1,0,2.09467,1.74481
-2.47647,0.997943,0.515677,1,3,0,2.66414,2.13265
-2.18971,0.999794,0.515677,2,3,0,2.63999,1.87779
-2.72549,0.999121,0.515677,3,7,0,2.81194,2.35139
-2.79334,0.999849,0.515677,1,1,0,2.80106,2.41065
-2.75974,1,0.515677,1,1,0,2.81153,2.38132
-2.89392,0.999043,0.515677,3,7,0,3.67605,2.49826
-2.90461,0.999638,0.515677,2,3,0,3.20055,2.50755
-0.658136,0.75,0.515677,2,4,1,3.11211,0.246129
-0.871026,0.477972,0.515677,1,2,1,1.04338,0.591956
-0.871026,0,0.515677,0,1,1,2.70183,0.591956
-0.862401,1,0.515677,1,1,0,0.883818,0.581487
-0.698713,0.998936,0.515677,2,3,0,0.924587,0.34767
-0.695915,0.994818,0.515677,1,3,0,0.73674,0.103936
-0.671898,1,0.515677,1,1,0,0.693499,0.130987
-3.03994,0.418149,0.515677,2,4,1,3.65309,2.62497
-2.20059,0.666667,0.515677,1,3,1,4.00039,1.88752
-1.97647,0.99896,0.515677,3,7,0,2.90147,1.6856
-1.35376,0.749557,0.515677,2,4,1,2.52627,1.10253
-1.41587,0.999387,0.515677,1,1,0,1.42056,1.16287
-1.03219,0.666667,0.515677,1,3,1,1.60955,0.774694
-1.64716,0.492393,0.515677,1,2,1,2.27234,1.38251
-1.25133,0.666667,0.515677,1,3,1,1.82947,1.00133
-1.7978,0.991206,0.515677,1,3,0,2.22145,1.52228
-1.72566,1,0.515677,1,1,0,1.80182,1.45561
-0.740374,0.749692,0.515677,2,4,1,1.91209,0.417702
-1.33029,0.474348,0.515677,1,2,1,2.11181,1.07954
-1.29227,1,0.515677,1,1,0,1.34027,1.04206
-0.978468,0.749659,0.515677,2,4,1,1.41095,0.715943
-1.02627,0.998756,0.515677,2,3,0,1.09162,0.768302
-1.2096,0.66548,0.515677,1,3,1,1.23067,0.959386
-1.43833,0.997975,0.515677,2,3,0,1.4611,1.18454
-1.50851,0.9994,0.515677,1,1,0,1.51213,1.25171
-1.09515,0.99897,0.515677,1,3,0,1.73272,0.841642
-0.709221,0.749589,0.515677,2,4,1,0.950499,0.0935718
-0.709221,0,0.515677,0,1,1,1.07434,0.0935718
-0.709221,0,0.515677,0,1,1,1.07939,0.0935718
-0.709221,0,0.515677,0,1,1,0.895635,0.0935718
-0.655601,1,0.515677,1,1,0,0.692849,0.23396
-0.823064,0.481169,0.515677,1,2,1,0.943992,0.532367
-0.66555,0.994281,0.515677,1,3,0,0.952464,0.141867
-0.75959,0.465105,0.515677,1,2,1,0.89771,0.446334
-0.737905,1,0.515677,2,3,0,0.761463,0.413896
-0.688665,0.999612,0.515677,2,3,0,0.752583,0.327959
-0.823401,0.84078,0.515677,2,3,0,0.863964,0.0469389
-0.709739,0.960372,0.515677,1,1,0,0.883063,0.367686
-0.709739,0,0.515677,0,1,1,1.56503,0.367686
-0.709739,0,0.515677,0,1,1,1.71316,0.367686
-1.80629,0.697187,0.515677,2,4,1,2.14935,1.5301
-2.35924,0.665613,0.515677,1,3,1,2.73059,2.02889
-3.15112,0.748343,0.515677,2,4,1,3.97904,2.7211
-2.22996,0.8,0.515677,2,5,1,3.22257,1.91379
-1.61584,0.999386,0.515677,3,7,0,2.74549,1.35316
-1.52167,1,0.515677,2,3,0,1.61593,1.26423
-1.2379,0.9996,0.515677,2,3,0,1.64644,0.987886
-1.26888,0.999613,0.515677,1,1,0,1.28101,1.01884
-0.993846,0.666667,0.515677,1,3,1,1.34836,0.732938
-0.993846,0,0.515677,0,1,1,2.15561,0.732938
-0.816755,0.666667,0.515677,1,3,1,1.02104,0.524244
-0.669473,0.999004,0.515677,1,3,0,0.861845,0.283398
-0.669473,0,0.515677,0,1,1,1.04076,0.283398
-0.669473,0,0.515677,0,1,1,0.830652,0.283398
-0.69658,0.985694,0.515677,2,3,0,0.701192,0.103364
-0.779174,0.8396,0.515677,1,1,0,0.935884,0.0597194
-1.24073,0.154739,0.515677,1,2,1,2.96317,0.990718
-1.44618,0.999187,0.515677,1,3,0,1.4697,1.19209
-0.997324,0.666667,0.515677,1,3,1,1.74254,0.736761
-0.653229,0.5,0.515677,1,2,1,1.35256,0.217153
-0.932844,0.917777,0.515677,1,3,0,1.25576,0.664544
-0.932844,0,0.515677,0,1,1,2.75738,0.664544
-0.95073,0.999507,0.515677,1,1,0,0.962387,0.684882
-0.852783,0.99975,0.515677,2,3,0,0.983892,0.569696
-0.85541,0.999899,0.515677,1,1,0,0.870709,0.57293
-2.09546,0.461391,0.515677,1,2,1,5.16268,1.79317
-1.34359,0.999845,0.515677,3,7,0,2.27231,1.09258
-1.13654,0.999271,0.515677,2,3,0,1.4864,0.884735
-1.63425,0.990077,0.515677,1,3,0,1.99192,1.37042
-0.901559,0.5,0.515677,1,2,1,2.60963,0.6283
-0.65778,0.5,0.515677,1,2,1,1.07004,0.244587
-0.655028,1,0.515677,1,1,0,0.657361,0.230665
-2.31018,0.829627,0.515677,2,5,0,2.47706,1.98529
-2.78814,0.799289,0.515677,2,5,1,3.0216,2.40611
-2.70231,1,0.515677,2,3,0,2.79191,2.33112
-2.68901,1,0.515677,1,1,0,2.72869,2.31948
-2.15377,0.8,0.515677,2,5,1,2.68741,1.84557
-1.45156,0.666667,0.515677,1,3,1,2.8646,1.19726
-1.4249,1,0.515677,1,1,0,1.46677,1.17159
-1.15051,0.666667,0.515677,1,3,1,1.49173,0.89915
-1.2236,0.998934,0.515677,1,1,0,1.22518,0.97351
-1.24745,0.999692,0.515677,1,1,0,1.26194,0.99745
-1.59698,0.995309,0.515677,1,3,0,1.7306,1.33543
-1.66892,0.999514,0.515677,1,1,0,1.67291,1.40283
-1.68471,0.999967,0.515677,2,3,0,1.70623,1.41755
-1.78768,0.999796,0.515677,2,3,0,1.78812,1.51296
-1.07183,0.5,0.515677,1,2,1,2.63056,0.817052
-1.63407,0.66267,0.515677,1,3,1,2.13067,1.37026
-1.22303,0.999237,0.515677,1,3,0,1.83877,0.972933
-1.55361,0.665252,0.515677,1,3,1,1.66961,1.29452
-2.02355,0.998827,0.515677,3,7,0,2.02359,1.72826
-1.46126,0.999749,0.515677,3,7,0,2.26808,1.20657
-1.22396,1,0.515677,2,3,0,1.47972,0.973877
-1.63729,0.99369,0.515677,1,3,0,1.85047,1.37327
-1.89291,0.99888,0.515677,2,3,0,1.91848,1.60952
-0.71551,0.75,0.515677,2,4,1,1.85076,0.377651
-0.722549,0.999399,0.515677,1,1,0,0.72858,0.389419
-0.722549,0,0.515677,0,1,1,1.05778,0.389419
-1.11039,0.962625,0.515677,1,3,0,1.45574,0.857587
-1.12814,0.999704,0.515677,1,1,0,1.14341,0.876047
-0.917374,0.666667,0.515677,1,3,1,1.16621,0.646736
-0.917374,0,0.515677,0,1,1,2.26575,0.646736
-0.66211,0.5,0.515677,1,2,1,1.09149,0.261175
-0.66211,0,0.515677,0,1,1,1.29648,0.261175
-0.672384,0.998264,0.515677,1,1,0,0.6726,0.291065
-0.77629,0.982325,0.515677,2,3,0,0.849382,0.470048
-0.77629,0.541969,0.515677,2,3,0,1.12634,0.470048
-0.77629,0,0.515677,0,1,1,1.42776,0.470048
-0.65236,0.997155,0.515677,1,3,0,0.834082,0.200344
-0.763003,0.902529,0.515677,1,1,0,0.800044,0.0656165
-0.763003,0.189594,0.515677,1,2,1,1.70243,0.0656165
-0.763003,0.594587,0.515677,2,7,1,0.903389,0.0656165
-0.665743,1,0.515677,1,1,0,0.706406,0.141493
-0.665743,0.394931,0.515677,1,2,1,1.43643,0.141493
-0.665743,0,0.515677,0,1,1,1.32107,0.141493
-0.703134,0.96699,0.515677,1,1,0,0.721939,0.0980487
-0.703134,0,0.515677,0,1,1,1.5091,0.0980487
-0.703134,0,0.515677,0,1,1,1.40622,0.0980487
-0.677037,1,0.515677,2,3,0,0.685816,0.302484
-1.45755,0.698534,0.515677,2,4,1,1.61349,1.203
-1.38784,1,0.515677,1,1,0,1.46035,1.13572
-2.39707,0.328582,0.515677,2,3,0,4.04803,2.06244
-1.21634,0.75,0.515677,2,4,1,2.64693,0.966195
-1.08431,1,0.515677,1,3,0,1.21748,0.830243
-0.849484,0.666667,0.515677,1,3,1,1.14741,0.565621
-0.917184,0.997587,0.515677,1,1,0,0.917263,0.646515
-1.15312,0.66448,0.515677,1,3,1,1.21524,0.90183
-0.962326,0.999042,0.515677,2,3,0,1.28055,0.697935
-2.00214,0.734285,0.515677,2,4,1,2.21003,1.70888
-1.70046,1,0.515677,2,3,0,2.01748,1.43221
-2.22158,0.798975,0.515677,2,5,1,2.22204,1.90629
-3.16895,0.665252,0.515677,1,3,1,4.44077,2.7365
-1.43888,0.5,0.515677,1,2,1,8.27549,1.18506
-2.12645,0.66424,0.515677,1,3,1,2.81249,1.82104
-1.68485,0.666667,0.515677,1,3,1,2.33607,1.41768
-2.03041,0.997679,0.515677,2,3,0,2.16031,1.73447
-2.89733,0.747396,0.515677,2,4,1,3.95596,2.50122
-2.81302,1,0.515677,1,1,0,2.90153,2.42782
-2.69244,0.999716,0.515677,2,3,0,3.05435,2.32248
-1.08267,0.999909,0.515677,3,7,0,2.85482,0.828514
-1.75706,0.992595,0.515677,3,7,0,1.94183,1.48469
-1.80399,0.99974,0.515677,1,1,0,1.81472,1.52798
